trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
harvest,430,990316,0.0-135.0-3.0,,null,run_exp/static/images/task_images/gems/97.jpg,null,,,,,,42,,,14,,,,,97,0.427842651,0.432989691,,,,,,
decision,431,992055,0.0-135.0-4.0,,1737.165,run_exp/static/images/task_images/land.jpg,65,,,,,,42,,,14,,,,,,,,10268,3,0,FALSE,,
dig,432,993323,0.0-136.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":426.9050001166761},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":844.8100001551211}]",[],14,,,,,,,,,,,,,
harvest,433,994330,0.0-136.0-1.0,,null,run_exp/static/images/task_images/gems/42.jpg,null,,,,,,19,,,14,,,,,42,0.456890273,0.452380952,,,,,,
decision,434,995323,0.0-136.0-2.0,,991.3699999,run_exp/static/images/task_images/land.jpg,65,,,,,,19,,,14,,,,,,,,13536,3,1,FALSE,,
dig,435,997338,0.0-137.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":675.8249998092651},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1342.4299997277558}]",[],14,,,,,,,,,,,,,
harvest,436,998345,0.0-137.0-1.0,,null,run_exp/static/images/task_images/gems/19.jpg,null,,,,,,10,,,14,,,,,19,0.501430672,0.526315789,,,,,,
decision,437,998737,0.0-137.0-2.0,,390.8600002,run_exp/static/images/task_images/land.jpg,65,,,,,,10,,,14,,,,,,,,16951,3,2,FALSE,,
dig,438,1001361,0.0-138.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6299996748566628},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":872.6249998435378},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1745.5500001087785}]",[],14,,,,,,,,,,,,,
harvest,439,1002365,0.0-138.0-1.0,,null,run_exp/static/images/task_images/gems/10.jpg,null,,,,,,5,,,14,,,,,10,0.498216337,0.5,,,,,,
decision,440,1005372,0.0-138.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,5,,,14,,,,,,,,23585,3,3,FALSE,,
time_out,441,1007383,0.0-139.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,5,,,,,,,,,,,,,,,,
decision,442,1007906,0.0-139.0-1.0,,520.7799999,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,14,,,,,,,,26119,3,3,FALSE,,
dig,443,1010396,0.0-140.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.9200000204145908},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":832.9949998296797},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1660.1749998517334}]",[],14,,,,,,,,,,,,,
harvest,444,1011399,0.0-140.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,3,,,14,,,,,5,0.536041577,0.6,,,,,,
decision,445,1012286,0.0-140.0-2.0,,885.5750002,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,14,,,,,,,,30499,3,4,FALSE,,
dig,446,1014408,0.0-141.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7299999706447124},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":706.5149997361004},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1411.6699998266995}]",[],14,,,,,,,,,,,,,
harvest,447,1015412,0.0-141.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,1,,,14,,,,,3,0.409332011,0.333333333,,,,,,
decision,448,1015790,0.0-141.0-2.0,,375.4500002,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,14,,,,,,,,34003,3,5,FALSE,,
dig,449,1018422,0.0-142.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":879.5099998824298},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1753.6349999718368}]",[],14,,,,,,,,,,,,,
harvest,450,1019427,0.0-142.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,0,,,14,,,,,1,0.456008734,0,,,,,,
decision,451,1020016,0.0-142.0-2.0,,586.3299998,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,14,,,,,,,,38229,3,6,TRUE,,
travel,452,1029429,0.0-143.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.14999974519014359},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1050.8799999952316},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2094.0299998037517},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3139.4249997101724},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4184.834999963641},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5227.570000104606},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6273.329999763519},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7318.194999825209},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8361.269999761134}]",[],14,,,,,,,,,,,,,
alien_welcome,453,1034434,0.0-143.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-59.jpg,null,,,,,,,,,,,,59,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,454,1034939,0.0-143.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,103,,,15,,,,,,,,,,,,,
dig,455,1036945,0.0-143.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8400003425776958},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3099999837577},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1337.044999934733}]",[],15,,,,,,,,,,,,,
harvest,456,1037952,0.0-143.0-4.0,,null,run_exp/static/images/task_images/gems/103.jpg,null,,,,,,84,,,15,,,,,103,0.813783526,0.815533981,,,,,,
decision,457,1038720,0.0-143.0-5.0,,766.8649997,run_exp/static/images/task_images/land.jpg,65,,,,,,84,,,15,,,,,,,,56933,3,0,FALSE,,
dig,458,1040960,0.0-144.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6949999369680882},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":745.9749998524785},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1492.9799996316433}]",[],15,,,,,,,,,,,,,
harvest,459,1041965,0.0-144.0-1.0,,null,run_exp/static/images/task_images/gems/84.jpg,null,,,,,,73,,,15,,,,,84,0.868306647,0.869047619,,,,,,
decision,460,1042447,0.0-144.0-2.0,,479.8400002,run_exp/static/images/task_images/land.jpg,65,,,,,,73,,,15,,,,,,,,60660,3,1,FALSE,,
dig,461,1044977,0.0-145.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":846.0050001740456},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1682.6850003562868}]",[],15,,,,,,,,,,,,,
harvest,462,1045980,0.0-145.0-1.0,,null,run_exp/static/images/task_images/gems/73.jpg,null,,,,,,59,,,15,,,,,73,0.806696343,0.808219178,,,,,,
decision,463,1048986,0.0-145.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,59,,,15,,,,,,,,67199,3,2,FALSE,,
time_out,464,1050994,0.0-146.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,59,,,,,,,,,,,,,,,,
decision,465,1052152,0.0-146.0-1.0,,1156.195,run_exp/static/images/task_images/land.jpg,65,,,,,,59,,,15,,,,,,,,70365,3,2,FALSE,,
dig,466,1054003,0.0-147.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.645000021904707},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":616.5450001135468},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1235.6799999251962}]",[],15,,,,,,,,,,,,,
harvest,467,1055008,0.0-147.0-1.0,,null,run_exp/static/images/task_images/gems/59.jpg,null,,,,,,46,,,15,,,,,59,0.78653282,0.779661017,,,,,,
decision,468,1055693,0.0-147.0-2.0,,683.305,run_exp/static/images/task_images/land.jpg,65,,,,,,46,,,15,,,,,,,,73906,3,3,FALSE,,
dig,469,1058020,0.0-148.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":774.5499997399747},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1551.560000050813}]",[],15,,,,,,,,,,,,,
harvest,470,1059023,0.0-148.0-1.0,,null,run_exp/static/images/task_images/gems/46.jpg,null,,,,,,37,,,15,,,,,46,0.81462295,0.804347826,,,,,,
decision,471,1059111,0.0-148.0-2.0,,87.19999995,run_exp/static/images/task_images/land.jpg,65,,,,,,37,,,15,,,,,,,,77325,3,4,FALSE,,
dig,472,1062034,0.0-149.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":972.3049998283386},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1947.649999987334}]",[],15,,,,,,,,,,,,,
harvest,473,1063037,0.0-149.0-1.0,,null,run_exp/static/images/task_images/gems/37.jpg,null,,,,,,28,,,15,,,,,37,0.765385877,0.756756757,,,,,,
decision,474,1063566,0.0-149.0-2.0,,526.755,run_exp/static/images/task_images/land.jpg,65,,,,,,28,,,15,,,,,,,,81779,3,5,FALSE,,
dig,475,1066052,0.0-150.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7150000892579556},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":827.7100003324449},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1655.8650000952184}]",[],15,,,,,,,,,,,,,
harvest,476,1067054,0.0-150.0-1.0,,null,run_exp/static/images/task_images/gems/28.jpg,null,,,,,,20,,,15,,,,,28,0.727951022,0.714285714,,,,,,
decision,477,1069154,0.0-150.0-2.0,,2097.97,run_exp/static/images/task_images/land.jpg,65,,,,,,20,,,15,,,,,,,,87368,3,6,FALSE,,
dig,478,1070066,0.0-151.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":305.9000000357628},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":604.1700001806021}]",[],15,,,,,,,,,,,,,
harvest,479,1071071,0.0-151.0-1.0,,null,run_exp/static/images/task_images/gems/20.jpg,null,,,,,,14,,,15,,,,,20,0.678081949,0.7,,,,,,
decision,480,1072604,0.0-151.0-2.0,,1530.97,run_exp/static/images/task_images/land.jpg,65,,,,,,14,,,15,,,,,,,,90817,3,7,FALSE,,
dig,481,1074085,0.0-152.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6300001405179501},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":494.1349998116493},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":985.6500001624227}]",[],15,,,,,,,,,,,,,
harvest,482,1075089,0.0-152.0-1.0,,null,run_exp/static/images/task_images/gems/14.jpg,null,,,,,,11,,,15,,,,,14,0.768583343,0.785714286,,,,,,
decision,483,1075214,0.0-152.0-2.0,,123.0649999,run_exp/static/images/task_images/land.jpg,65,,,,,,11,,,15,,,,,,,,93427,3,8,FALSE,,
dig,484,1078101,0.0-153.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6300001405179501},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":962.9999999888241},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1919.0000002272427}]",[],15,,,,,,,,,,,,,
harvest,485,1079105,0.0-153.0-1.0,,null,run_exp/static/images/task_images/gems/11.jpg,null,,,,,,9,,,15,,,,,11,0.829139599,0.818181818,,,,,,
decision,486,1079254,0.0-153.0-2.0,,146.4549997,run_exp/static/images/task_images/land.jpg,65,,,,,,9,,,15,,,,,,,,97467,3,9,FALSE,,
dig,487,1082124,0.0-154.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7900004275143147},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":953.9600000716746},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1906.360000371933}]",[],15,,,,,,,,,,,,,
harvest,488,1083128,0.0-154.0-1.0,,null,run_exp/static/images/task_images/gems/9.jpg,null,,,,,,8,,,15,,,,,9,0.876900777,0.888888889,,,,,,
decision,489,1083745,0.0-154.0-2.0,,613.7999999,run_exp/static/images/task_images/land.jpg,65,,,,,,8,,,15,,,,,,,,101958,3,10,FALSE,,
dig,490,1086146,0.0-155.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":799.4150002487004},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1594.3350000306964}]",[],15,,,,,,,,,,,,,
harvest,491,1087150,0.0-155.0-1.0,,null,run_exp/static/images/task_images/gems/8.jpg,null,,,,,,7,,,15,,,,,8,0.839269439,0.875,,,,,,
decision,492,1087798,0.0-155.0-2.0,,645.5600001,run_exp/static/images/task_images/land.jpg,65,,,,,,7,,,15,,,,,,,,106011,3,11,FALSE,,
dig,493,1090169,0.0-156.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7949997670948505},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":787.8899998031557},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1575.9799997322261}]",[],15,,,,,,,,,,,,,
harvest,494,1091175,0.0-156.0-1.0,,null,run_exp/static/images/task_images/gems/7.jpg,null,,,,,,6,,,15,,,,,7,0.820993942,0.857142857,,,,,,
decision,495,1091622,0.0-156.0-2.0,,444.685,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,15,,,,,,,,109835,3,12,FALSE,,
dig,496,1094190,0.0-157.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6299996748566628},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":857.9099997878075},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1709.3650000169873}]",[],15,,,,,,,,,,,,,
harvest,497,1095193,0.0-157.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,15,,,,,6,0.882904121,0.833333333,,,,,,
decision,498,1095569,0.0-157.0-2.0,,374.1800003,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,15,,,,,,,,113782,3,13,FALSE,,
dig,499,1098209,0.0-158.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6299996748566628},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":881.3199996948242},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1753.1200000084937}]",[],15,,,,,,,,,,,,,
harvest,500,1099212,0.0-158.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,15,,,,,5,0.793753404,0.8,,,,,,
decision,501,1099873,0.0-158.0-2.0,,658.4899998,run_exp/static/images/task_images/land.jpg,76,,,,,,4,,,15,,,,,,,,118086,3,14,TRUE,,
travel,502,1109221,0.0-159.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.2899998798966408},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1042.820000089705},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2078.0899999663234},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3116.4000001735985},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4154.085000045598},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5190.070000011474},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6228.064999915659},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7261.299999896437},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8298.88499993831}]",[],15,,,,,,,,,,,,,
alien_welcome,503,1114230,0.0-159.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-62.jpg,null,,,,,,,,,,,,62,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,504,1114733,0.0-159.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,106,,,16,,,,,,,,,,,,,
dig,505,1116743,0.0-159.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.845000147819519},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":671.9849999062717},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1337.0199999772012}]",[],16,,,,,,,,,,,,,
harvest,506,1117746,0.0-159.0-4.0,,null,run_exp/static/images/task_images/gems/106.jpg,null,,,,,,52,,,16,,,,,106,0.490379709,0.490566038,,,,,,
decision,507,1119487,0.0-159.0-5.0,,1739.08,run_exp/static/images/task_images/land.jpg,65,,,,,,52,,,16,,,,,,,,137701,3,0,FALSE,,
dig,508,1120761,0.0-160.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.0100002400577068},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":426.040000282228},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":848.3950002118945}]",[],16,,,,,,,,,,,,,
harvest,509,1121767,0.0-160.0-1.0,,null,run_exp/static/images/task_images/gems/52.jpg,null,,,,,,29,,,16,,,,,52,0.549897384,0.557692308,,,,,,
decision,510,1124774,0.0-160.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,29,,,16,,,,,,,,142988,3,1,FALSE,,
time_out,511,1126786,0.0-161.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,29,,,,,,,,,,,,,,,,
decision,512,1127278,0.0-161.0-1.0,,490.2050002,run_exp/static/images/task_images/land.jpg,65,,,,,,29,,,16,,,,,,,,145492,3,1,FALSE,,
dig,513,1129797,0.0-162.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":838.3800000883639},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1679.9349999055266}]",[],16,,,,,,,,,,,,,
harvest,514,1130799,0.0-162.0-1.0,,null,run_exp/static/images/task_images/gems/29.jpg,null,,,,,,13,,,16,,,,,29,0.450144451,0.448275862,,,,,,
decision,515,1131118,0.0-162.0-2.0,,317.46,run_exp/static/images/task_images/land.jpg,65,,,,,,13,,,16,,,,,,,,149331,3,2,FALSE,,
dig,516,1133810,0.0-163.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6300001405179501},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":900.9150001220405},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1792.4949997104704}]",[],16,,,,,,,,,,,,,
harvest,517,1134813,0.0-163.0-1.0,,null,run_exp/static/images/task_images/gems/13.jpg,null,,,,,,6,,,16,,,,,13,0.490257712,0.461538462,,,,,,
decision,518,1135136,0.0-163.0-2.0,,320.3349998,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,16,,,,,,,,153349,3,3,FALSE,,
dig,519,1137827,0.0-164.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":895.7000002264977},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1792.8599999286234}]",[],16,,,,,,,,,,,,,
harvest,520,1138832,0.0-164.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,2,,,16,,,,,6,0.409528252,0.333333333,,,,,,
decision,521,1139034,0.0-164.0-2.0,,199.8149999,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,16,,,,,,,,157247,3,4,FALSE,,
dig,522,1141846,0.0-165.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":938.4449999779463},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1873.3850000426173}]",[],16,,,,,,,,,,,,,
harvest,523,1142850,0.0-165.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,1,,,16,,,,,2,0.517178207,0.5,,,,,,
decision,524,1142951,0.0-165.0-2.0,,99.14499987,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,16,,,,,,,,161165,3,5,FALSE,,
dig,525,1145863,0.0-166.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6699999794363976},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":972.9300001636147},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1936.2300001084805}]",[],16,,,,,,,,,,,,,
harvest,526,1146868,0.0-166.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,1,,,16,,,,,1,0.569305802,1,,,,,,
decision,527,1147293,0.0-166.0-2.0,,423.7249997,run_exp/static/images/task_images/land.jpg,76,,,,,,1,,,16,,,,,,,,165506,3,6,TRUE,,
travel,528,1156878,0.0-167.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.22500008344650269},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1070.2249999158084},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2131.779999937862},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3195.7700001075864},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4258.12999997288},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5323.245000094175},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6389.9650000967085},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7453.300000168383},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8513.50500015542}]",[],16,,,,,,,,,,,,,
alien_welcome,529,1161886,0.0-167.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-20.jpg,null,,,,,,,,,,,,20,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,530,1162391,0.0-167.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,105,,,17,,,,,,,,,,,,,
dig,531,1164400,0.0-167.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8350000716745853},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.549999922514},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1341.3949999958277}]",[],17,,,,,,,,,,,,,
harvest,532,1165406,0.0-167.0-4.0,,null,run_exp/static/images/task_images/gems/105.jpg,null,,,,,,54,,,17,,,,,105,0.515078485,0.514285714,,,,,,
decision,533,1168408,0.0-167.0-5.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,54,,,17,,,,,,,,186621,3,0,FALSE,,
time_out,534,1170419,0.0-168.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,54,,,,,,,,,,,,,,,,
decision,535,1171801,0.0-168.0-1.0,,1379.22,run_exp/static/images/task_images/land.jpg,65,,,,,,54,,,17,,,,,,,,190014,3,0,FALSE,,
dig,536,1173437,0.0-169.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8100001141428947},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":545.8650002256036},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1088.0499999038875}]",[],17,,,,,,,,,,,,,
harvest,537,1174441,0.0-169.0-1.0,,null,run_exp/static/images/task_images/gems/54.jpg,null,,,,,,31,,,17,,,,,54,0.580407731,0.574074074,,,,,,
decision,538,1176039,0.0-169.0-2.0,,1595.88,run_exp/static/images/task_images/land.jpg,65,,,,,,31,,,17,,,,,,,,194252,3,1,FALSE,,
dig,539,1177453,0.0-170.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6250003352761269},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":474.9250002205372},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":941.9700000435114}]",[],17,,,,,,,,,,,,,
harvest,540,1178456,0.0-170.0-1.0,,null,run_exp/static/images/task_images/gems/31.jpg,null,,,,,,13,,,17,,,,,31,0.403226876,0.419354839,,,,,,
decision,541,1179059,0.0-170.0-2.0,,601.725,run_exp/static/images/task_images/land.jpg,65,,,,,,13,,,17,,,,,,,,197272,3,2,FALSE,,
dig,542,1181467,0.0-171.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":801.660000346601},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1605.7100002653897}]",[],17,,,,,,,,,,,,,
harvest,543,1182476,0.0-171.0-1.0,,null,run_exp/static/images/task_images/gems/13.jpg,null,,,,,,7,,,17,,,,,13,0.557327578,0.538461538,,,,,,
decision,544,1184729,0.0-171.0-2.0,,2251.755,run_exp/static/images/task_images/land.jpg,65,,,,,,7,,,17,,,,,,,,202942,3,3,FALSE,,
