trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
dig,430,1011915,0.0-135.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":898.8749999552965},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1795.9449999034405}]",[],15,,,,,,,,,,,,,
harvest,431,1012917,0.0-135.0-1.0,,null,run_exp/static/images/task_images/gems/12.jpg,null,,,,,,5,,,15,,,,,12,0.44772853,0.416666667,,,,,,
decision,432,1015920,0.0-135.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,5,,,15,,,,,,,,23558,3,3,FALSE,,
time_out,433,1017930,0.0-136.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,5,,,,,,,,,,,,,,,,
decision,434,1018196,0.0-136.0-1.0,,263.565,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,15,,,,,,,,25834,3,3,FALSE,,
dig,435,1020943,0.0-137.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":914.0250000637025},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1826.7700000433251}]",[],15,,,,,,,,,,,,,
harvest,436,1021945,0.0-137.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,2,,,15,,,,,5,0.464077747,0.4,,,,,,
decision,437,1022100,0.0-137.0-2.0,,152.3900001,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,15,,,,,,,,29738,3,4,FALSE,,
dig,438,1024960,0.0-138.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3200001083314419},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":951.3750000623986},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1901.2300000758842}]",[],15,,,,,,,,,,,,,
harvest,439,1025962,0.0-138.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,1,,,15,,,,,2,0.456065661,0.5,,,,,,
decision,440,1026109,0.0-138.0-2.0,,143.2899999,run_exp/static/images/task_images/land.jpg,76,,,,,,1,,,15,,,,,,,,33747,3,5,TRUE,,
travel,441,1035975,0.0-139.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1097.9700000025332},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2191.9749999651685},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3286.805000039749},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4382.85499997437},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5477.064999984577},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6571.534999995492},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7667.2200000612065},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8761.260000057518}]",[],15,,,,,,,,,,,,,
alien_welcome,442,1040978,0.0-139.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-70.jpg,null,,,,,,,,,,,,70,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,443,1041481,0.0-139.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,99,,,16,,,,,,,,,,,,,
dig,444,1043486,0.0-139.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.36500010173767805},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.8350000185892},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.3300000783056}]",[],16,,,,,,,,,,,,,
harvest,445,1044488,0.0-139.0-4.0,,null,run_exp/static/images/task_images/gems/99.jpg,null,,,,,,74,,,16,,,,,99,0.748422057,0.747474747,,,,,,
decision,446,1044908,0.0-139.0-5.0,,417.04,run_exp/static/images/task_images/land.jpg,65,,,,,,74,,,16,,,,,,,,52546,3,0,FALSE,,
dig,447,1047499,0.0-140.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":861.7400000803173},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1722.4050000077114}]",[],16,,,,,,,,,,,,,
harvest,448,1048501,0.0-140.0-1.0,,null,run_exp/static/images/task_images/gems/74.jpg,null,,,,,,57,,,16,,,,,74,0.76726796,0.77027027,,,,,,
decision,449,1049268,0.0-140.0-2.0,,763.53,run_exp/static/images/task_images/land.jpg,65,,,,,,57,,,16,,,,,,,,56906,3,1,FALSE,,
dig,450,1051514,0.0-141.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":747.4550000624731},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1493.0000000167638}]",[],16,,,,,,,,,,,,,
harvest,451,1052516,0.0-141.0-1.0,,null,run_exp/static/images/task_images/gems/57.jpg,null,,,,,,48,,,16,,,,,57,0.849381443,0.842105263,,,,,,
decision,452,1053036,0.0-141.0-2.0,,517.0699999,run_exp/static/images/task_images/land.jpg,65,,,,,,48,,,16,,,,,,,,60674,3,2,FALSE,,
dig,453,1055527,0.0-142.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":829.4349999632686},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1656.150000053458}]",[],16,,,,,,,,,,,,,
harvest,454,1056529,0.0-142.0-1.0,,null,run_exp/static/images/task_images/gems/48.jpg,null,,,,,,39,,,16,,,,,48,0.818630475,0.8125,,,,,,
decision,455,1056803,0.0-142.0-2.0,,271.395,run_exp/static/images/task_images/land.jpg,65,,,,,,39,,,16,,,,,,,,64442,3,3,FALSE,,
dig,456,1059542,0.0-143.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":912.2750000096858},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1820.2250000322238}]",[],16,,,,,,,,,,,,,
harvest,457,1060546,0.0-143.0-1.0,,null,run_exp/static/images/task_images/gems/39.jpg,null,,,,,,28,,,16,,,,,39,0.727452841,0.717948718,,,,,,
decision,458,1061124,0.0-143.0-2.0,,574.3849999,run_exp/static/images/task_images/land.jpg,65,,,,,,28,,,16,,,,,,,,68762,3,4,FALSE,,
dig,459,1063561,0.0-144.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3149999538436532},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":809.8649999592453},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1618.9200000371784}]",[],16,,,,,,,,,,,,,
harvest,460,1064563,0.0-144.0-1.0,,null,run_exp/static/images/task_images/gems/28.jpg,null,,,,,,23,,,16,,,,,28,0.824981932,0.821428571,,,,,,
decision,461,1064603,0.0-144.0-2.0,,37.94499999,run_exp/static/images/task_images/land.jpg,65,,,,,,23,,,16,,,,,,,,72241,3,5,FALSE,,
dig,462,1067572,0.0-145.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.265000038780272},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":988.6650000698864},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1976.8150000600144}]",[],16,,,,,,,,,,,,,
harvest,463,1068574,0.0-145.0-1.0,,null,run_exp/static/images/task_images/gems/23.jpg,null,,,,,,17,,,16,,,,,23,0.758506765,0.739130435,,,,,,
decision,464,1068652,0.0-145.0-2.0,,75.08999994,run_exp/static/images/task_images/land.jpg,65,,,,,,17,,,16,,,,,,,,76290,3,6,FALSE,,
dig,465,1071586,0.0-146.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.33000006806105375},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":975.840000086464},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1949.9800000339746}]",[],16,,,,,,,,,,,,,
harvest,466,1072590,0.0-146.0-1.0,,null,run_exp/static/images/task_images/gems/17.jpg,null,,,,,,13,,,16,,,,,17,0.768189654,0.764705882,,,,,,
decision,467,1072659,0.0-146.0-2.0,,65.50000003,run_exp/static/images/task_images/land.jpg,65,,,,,,13,,,16,,,,,,,,80297,3,7,FALSE,,
dig,468,1075609,0.0-147.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.1399999493733048},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":981.389999971725},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1959.195000003092}]",[],16,,,,,,,,,,,,,
harvest,469,1076611,0.0-147.0-1.0,,null,run_exp/static/images/task_images/gems/13.jpg,null,,,,,,11,,,16,,,,,13,0.867757999,0.846153846,,,,,,
decision,470,1077452,0.0-147.0-2.0,,838.075,run_exp/static/images/task_images/land.jpg,65,,,,,,11,,,16,,,,,,,,85090,3,8,FALSE,,
dig,471,1079622,0.0-148.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.4600000102072954},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":723.4750000061467},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1442.5350000383332}]",[],16,,,,,,,,,,,,,
harvest,472,1080625,0.0-148.0-1.0,,null,run_exp/static/images/task_images/gems/11.jpg,null,,,,,,10,,,16,,,,,11,0.88023307,0.909090909,,,,,,
decision,473,1080788,0.0-148.0-2.0,,160.3999999,run_exp/static/images/task_images/land.jpg,65,,,,,,10,,,16,,,,,,,,88426,3,9,FALSE,,
dig,474,1083642,0.0-149.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.39499998092651367},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":947.9900000151247},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1895.2549999812618}]",[],16,,,,,,,,,,,,,
harvest,475,1084645,0.0-149.0-1.0,,null,run_exp/static/images/task_images/gems/10.jpg,null,,,,,,8,,,16,,,,,10,0.810713427,0.8,,,,,,
decision,476,1087548,0.0-149.0-2.0,,2900.145,run_exp/static/images/task_images/land.jpg,65,,,,,,8,,,16,,,,,,,,95186,3,10,FALSE,,
dig,477,1087658,0.0-150.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":34.42999999970198},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":67.44500005152076}]",[],16,,,,,,,,,,,,,
harvest,478,1088663,0.0-150.0-1.0,,null,run_exp/static/images/task_images/gems/8.jpg,null,,,,,,6,,,16,,,,,8,0.736518601,0.75,,,,,,
decision,479,1089124,0.0-150.0-2.0,,457.1999999,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,16,,,,,,,,96762,3,11,FALSE,,
dig,480,1091676,0.0-151.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3100000321865082},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":849.2400000104681},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1696.4900000020862}]",[],16,,,,,,,,,,,,,
harvest,481,1092678,0.0-151.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,16,,,,,6,0.83893606,0.833333333,,,,,,
decision,482,1092772,0.0-151.0-2.0,,91.14999999,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,16,,,,,,,,100410,3,12,FALSE,,
dig,483,1095689,0.0-152.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2899999963119626},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":970.960000064224},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1939.9400000693277}]",[],16,,,,,,,,,,,,,
harvest,484,1096694,0.0-152.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,16,,,,,5,0.840434628,0.8,,,,,,
decision,485,1096909,0.0-152.0-2.0,,211.7250001,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,16,,,,,,,,104547,3,13,FALSE,,
dig,486,1099706,0.0-153.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26000000070780516},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":931.1300000408664},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1860.8750000130385}]",[],16,,,,,,,,,,,,,
harvest,487,1100708,0.0-153.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,3,,,16,,,,,4,0.80358439,0.75,,,,,,
decision,488,1100907,0.0-153.0-2.0,,196.435,run_exp/static/images/task_images/land.jpg,76,,,,,,3,,,16,,,,,,,,108546,3,14,TRUE,,
travel,489,1110720,0.0-154.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1091.939999954775},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2181.1900000320747},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3269.830000004731},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4357.970000011846},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5446.849999949336},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6535.404999973252},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7625.6849999772385},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8713.914999971166}]",[],16,,,,,,,,,,,,,
alien_welcome,490,1115724,0.0-154.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-3.jpg,null,,,,,,,,,,,,3,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,491,1116227,0.0-154.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,104,,,17,,,,,,,,,,,,,
dig,492,1118232,0.0-154.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.39499998092651367},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.6699999738485},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.3200000021607}]",[],17,,,,,,,,,,,,,
harvest,493,1119235,0.0-154.0-4.0,,null,run_exp/static/images/task_images/gems/104.jpg,null,,,,,,54,,,17,,,,,104,0.516027298,0.519230769,,,,,,
decision,494,1119763,0.0-154.0-5.0,,525.21,run_exp/static/images/task_images/land.jpg,65,,,,,,54,,,17,,,,,,,,127401,3,0,FALSE,,
dig,495,1122246,0.0-155.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2649999223649502},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":826.2549999635667},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1650.3249999368563}]",[],17,,,,,,,,,,,,,
harvest,496,1123249,0.0-155.0-1.0,,null,run_exp/static/images/task_images/gems/54.jpg,null,,,,,,24,,,17,,,,,54,0.437122391,0.444444444,,,,,,
decision,497,1123467,0.0-155.0-2.0,,215.305,run_exp/static/images/task_images/land.jpg,65,,,,,,24,,,17,,,,,,,,131105,3,1,FALSE,,
dig,498,1126262,0.0-156.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2649999223649502},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":929.6149999136105},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1858.5949999978766}]",[],17,,,,,,,,,,,,,
harvest,499,1127267,0.0-156.0-1.0,,null,run_exp/static/images/task_images/gems/24.jpg,null,,,,,,12,,,17,,,,,24,0.496919268,0.5,,,,,,
decision,500,1127395,0.0-156.0-2.0,,124.515,run_exp/static/images/task_images/land.jpg,65,,,,,,12,,,17,,,,,,,,135033,3,2,FALSE,,
dig,501,1130280,0.0-157.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26000000070780516},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":960.7300000498071},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1917.5550000509247}]",[],17,,,,,,,,,,,,,
harvest,502,1131283,0.0-157.0-1.0,,null,run_exp/static/images/task_images/gems/12.jpg,null,,,,,,6,,,17,,,,,12,0.510092648,0.5,,,,,,
decision,503,1132171,0.0-157.0-2.0,,885.0199999,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,17,,,,,,,,139809,3,3,FALSE,,
dig,504,1134295,0.0-158.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.30499999411404133},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":706.5149999689311},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1410.0600000238046}]",[],17,,,,,,,,,,,,,
harvest,505,1135298,0.0-158.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,3,,,17,,,,,6,0.493098085,0.5,,,,,,
decision,506,1135547,0.0-158.0-2.0,,246.87,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,17,,,,,,,,143185,3,4,FALSE,,
dig,507,1138308,0.0-159.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.31500007025897503},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":918.5150000266731},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1836.8199999677017}]",[],17,,,,,,,,,,,,,
harvest,508,1139311,0.0-159.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,2,,,17,,,,,3,0.501983226,0.666666667,,,,,,
decision,509,1139964,0.0-159.0-2.0,,650.6599999,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,17,,,,,,,,147602,3,5,FALSE,,
dig,510,1142325,0.0-160.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":785.1650000084192},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1567.9350000573322}]",[],17,,,,,,,,,,,,,
harvest,511,1143328,0.0-160.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,1,,,17,,,,,2,0.540122283,0.5,,,,,,
decision,512,1144091,0.0-160.0-2.0,,760.425,run_exp/static/images/task_images/land.jpg,76,,,,,,1,,,17,,,,,,,,151729,3,6,TRUE,,
travel,513,1153338,0.0-161.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.30499999411404133},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1028.2550000119954},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2053.8800000213087},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3080.0700000254437},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4107.29000007268},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5131.894999998622},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6158.129999996163},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7183.575000031851},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8210.285000037402}]",[],17,,,,,,,,,,,,,
alien_welcome,514,1158342,0.0-161.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-73.jpg,null,,,,,,,,,,,,73,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,515,1158851,0.0-161.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,103,,,18,,,,,,,,,,,,,
dig,516,1160860,0.0-161.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.34499994944781065},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.5349999936298},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.9650000240654}]",[],18,,,,,,,,,,,,,
harvest,517,1161862,0.0-161.0-4.0,,null,run_exp/static/images/task_images/gems/103.jpg,null,,,,,,51,,,18,,,,,103,0.49815874,0.495145631,,,,,,
decision,518,1162676,0.0-161.0-5.0,,813.04,run_exp/static/images/task_images/land.jpg,65,,,,,,51,,,18,,,,,,,,170315,3,0,FALSE,,
dig,519,1164869,0.0-162.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2300000051036477},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":730.22500006482},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1457.4850000208244}]",[],18,,,,,,,,,,,,,
harvest,520,1165871,0.0-162.0-1.0,,null,run_exp/static/images/task_images/gems/51.jpg,null,,,,,,31,,,18,,,,,51,0.607522407,0.607843137,,,,,,
decision,521,1166065,0.0-162.0-2.0,,193.26,run_exp/static/images/task_images/land.jpg,65,,,,,,31,,,18,,,,,,,,173704,3,1,FALSE,,
dig,522,1168879,0.0-163.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.1700000138953328},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":936.5349999861792},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1872.0150000881404}]",[],18,,,,,,,,,,,,,
harvest,523,1169882,0.0-163.0-1.0,,null,run_exp/static/images/task_images/gems/31.jpg,null,,,,,,16,,,18,,,,,31,0.530049102,0.516129032,,,,,,
decision,524,1170401,0.0-163.0-2.0,,517.64,run_exp/static/images/task_images/land.jpg,65,,,,,,16,,,18,,,,,,,,178040,3,2,FALSE,,
dig,525,1172890,0.0-164.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.18500001169741154},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":829.0999999735504},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1656.264999997802}]",[],18,,,,,,,,,,,,,
harvest,526,1173892,0.0-164.0-1.0,,null,run_exp/static/images/task_images/gems/16.jpg,null,,,,,,8,,,18,,,,,16,0.521335267,0.5,,,,,,
decision,527,1174889,0.0-164.0-2.0,,995.585,run_exp/static/images/task_images/land.jpg,65,,,,,,8,,,18,,,,,,,,182528,3,3,FALSE,,
dig,528,1176902,0.0-165.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.20499993115663528},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.7450000103563},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1338.0099999485537}]",[],18,,,,,,,,,,,,,
harvest,529,1177905,0.0-165.0-1.0,,null,run_exp/static/images/task_images/gems/8.jpg,null,,,,,,4,,,18,,,,,8,0.542609312,0.5,,,,,,
decision,530,1178010,0.0-165.0-2.0,,102.945,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,18,,,,,,,,185648,3,4,FALSE,,
dig,531,1180918,0.0-166.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.31999999191612005},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":966.9800000265241},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1932.1299999719486}]",[],18,,,,,,,,,,,,,
harvest,532,1181921,0.0-166.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,2,,,18,,,,,4,0.506302229,0.5,,,,,,
decision,533,1182547,0.0-166.0-2.0,,624.325,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,18,,,,,,,,190186,3,5,FALSE,,
dig,534,1184934,0.0-167.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":793.6149999732152},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1583.6549999658018}]",[],18,,,,,,,,,,,,,
harvest,535,1185942,0.0-167.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,1,,,18,,,,,2,0.602565392,0.5,,,,,,
decision,536,1187266,0.0-167.0-2.0,,1321.005,run_exp/static/images/task_images/land.jpg,76,,,,,,1,,,18,,,,,,,,194904,3,6,TRUE,,
travel,537,1195950,0.0-168.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.1799999736249447},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":966.1199999973178},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1933.974999934435},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2893.554999958724},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3858.254999970086},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4822.109999950044},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5785.204999963753},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6749.270000029355},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":7714.500000001863}]",[],18,,,,,,,,,,,,,
alien_welcome,538,1200954,0.0-168.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-31.jpg,null,,,,,,,,,,,,31,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,539,1201456,0.0-168.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,19,,,,,,,,,,,,,
